number,sys_updated_at,reassigned,problem_id,contact_type,u_symptom,assignment_group,location,resolved_by,subcategory,u_priority_confirmation,closed_code,opened_by,active,incident_state,urgency,category,rfc,priority,assigned_to,vendor,caused_by,knowledge,reassignment_count,cmdb_ci,impact,D_sys_mod_count,D_reopen_count
INC0030853,2016-05-23 14:07:00,0,1,254,599,785,862,1164,1311,1557,1562,1649,1783,1786,1793,1809,1,2035,2105,1,1,2281,2282,1,2360,2365,2369
INC0030855,2016-05-29 09:07:00,1,1,254,310,810,864,1192,1392,1557,1562,1579,1783,1786,1793,1820,1,2035,2119,1,1,2281,2286,1,2360,2367,2369
INC0030856,2016-05-23 15:07:00,0,1,254,310,785,864,1164,1385,1557,1562,1649,1783,1786,1793,1809,1,2035,2105,1,1,2281,2282,1,2360,2365,2369
INC0030857,2016-05-23 14:07:00,0,1,254,526,785,864,1137,1348,1557,1562,1586,1783,1786,1793,1814,1,2035,2086,1,1,2281,2282,1,2360,2365,2369
INC0030860,2016-05-23 16:07:00,0,1,254,1,808,862,1211,1403,1557,1562,1582,1783,1786,1793,1818,1,2035,2154,1,1,2281,2282,1,2360,2365,2369
INC0030861,2016-05-23 16:07:00,0,1,254,284,789,862,1091,1311,1557,1562,1649,1783,1786,1793,1806,1,2035,2043,1,1,2281,2282,1,2360,2366,2369
INC0030863,2016-05-31 11:05:00,0,1,254,317,786,867,1096,1470,1557,1558,1649,1782,1785,1793,1816,1,2035,2048,1,1,2281,2282,1,2360,2367,2369
INC0030864,2016-05-23 14:07:00,0,1,254,310,785,864,1100,1321,1557,1561,1579,1783,1786,1793,1809,1,2035,2047,1,1,2281,2282,1,2360,2365,2369
INC0030865,2016-05-23 19:07:00,1,1,254,310,785,864,1231,1302,1557,1562,1649,1783,1786,1793,1827,1,2035,2208,1,1,2281,2283,1,2360,2365,2369
INC0030866,2016-05-24 11:07:00,0,1,254,1,800,866,1161,1403,1557,1562,1582,1783,1786,1793,1799,1,2035,2116,1,1,2281,2282,1,2360,2365,2369
INC0030867,2016-05-23 16:07:00,0,1,254,310,830,864,1193,1353,1557,1562,1579,1783,1786,1793,1818,1,2035,2147,1,1,2281,2282,1,2360,2365,2369
INC0030868,2016-05-25 16:07:00,0,1,254,310,788,1022,1106,1403,1557,1562,1649,1783,1786,1793,1800,1,2035,2055,1,1,2281,2282,1,2360,2367,2369
INC0030869,2016-06-29 10:29:00,1,1,254,310,792,864,1243,1418,1557,1561,1649,1782,1785,1793,1818,1,2035,2210,1,1,2281,2283,1,2360,2367,2369
INC0030870,2016-05-23 15:07:00,0,1,254,284,785,867,1102,1311,1557,1561,1578,1783,1786,1793,1809,1,2035,2174,1,1,2281,2282,1,2360,2365,2369
INC0030872,2016-05-30 15:07:00,1,1,254,549,824,864,1149,1358,1557,1565,1579,1783,1786,1793,1818,1,2035,2100,1,1,2281,2283,1,2360,2366,2369
INC0030873,2016-05-23 15:07:00,0,1,254,310,785,867,1137,1403,1557,1562,1586,1783,1786,1793,1809,1,2035,2086,1,1,2281,2282,1,2360,2365,2369
INC0030874,2016-11-10 11:04:00,1,1,254,1,821,874,1173,1344,1557,1566,1578,1782,1785,1793,1803,1,2035,2129,1,1,2281,2288,1,2360,2367,2369
INC0030875,2016-06-25 13:00:00,1,1,254,284,787,864,1177,1438,1557,1562,1649,1783,1786,1793,1827,1,2035,2133,1,1,2281,2285,1,2360,2367,2369
INC0030876,2016-05-23 15:07:00,0,1,254,319,785,867,1100,1311,1557,1561,1579,1783,1786,1793,1809,1,2035,2047,1,1,2281,2282,1,2360,2365,2369
INC0030878,2016-05-23 16:07:00,1,1,254,310,808,865,1211,1403,1557,1562,1666,1783,1786,1793,1804,1,2035,2154,1,1,2281,2283,1,2360,2365,2369
INC0030879,2016-05-23 16:07:00,0,1,254,299,785,862,1164,1311,1557,1562,1649,1783,1786,1793,1809,1,2035,2105,1,1,2281,2282,1,2360,2365,2369
INC0030880,2016-05-23 17:07:00,1,1,254,310,808,874,1211,1456,1557,1562,1644,1783,1786,1793,1804,1,2035,2154,1,1,2281,2283,1,2360,2366,2369
INC0030881,2016-05-23 15:07:00,0,1,254,310,785,1041,1102,1403,1557,1561,1578,1783,1786,1793,1800,1,2035,2174,1,1,2281,2282,1,2360,2365,2369
INC0030882,2016-05-24 09:07:00,0,1,254,529,801,867,1101,1320,1557,1570,1610,1783,1786,1793,1808,1,2035,2216,1,1,2281,2282,1,2360,2365,2369
INC0030883,2016-05-23 15:07:00,0,1,254,310,802,874,1104,1403,1557,1562,1718,1783,1786,1793,1799,1,2035,2054,1,1,2281,2282,1,2360,2365,2369
INC0030884,2016-05-29 15:07:00,1,1,254,637,785,864,1100,1302,1557,1562,1649,1783,1786,1793,1827,1,2035,2047,1,1,2281,2284,1,2360,2366,2369
INC0030885,2016-05-23 15:07:00,0,1,254,534,785,866,1100,1315,1557,1561,1579,1783,1786,1793,1804,1,2035,2047,1,1,2281,2282,1,2360,2365,2369
INC0030886,2016-05-24 14:07:00,1,1,254,310,789,862,1091,1361,1557,1562,1649,1783,1786,1793,1800,1,2035,2043,1,1,2281,2285,1,2360,2367,2369
INC0030887,2016-08-06 14:25:00,1,1,254,1,785,862,1142,1403,1556,1567,1582,1782,1788,1793,1804,1,2035,1,1,1,2281,2284,1,2360,2367,2369
INC0030888,2016-05-23 16:07:00,0,1,254,709,790,874,1126,1412,1557,1562,1649,1783,1786,1793,1801,1,2035,2072,1,1,2281,2282,1,2360,2365,2369
INC0030889,2016-05-29 15:07:00,1,1,254,612,785,864,1100,1332,1557,1562,1649,1783,1786,1793,1800,1,2035,2047,1,1,2281,2285,1,2360,2367,2369
INC0030890,2016-05-24 14:07:00,0,1,254,299,785,864,1142,1311,1557,1567,1578,1783,1786,1793,1809,1,2035,2095,1,1,2281,2282,1,2360,2366,2369
INC0030891,2016-12-06 19:59:00,1,1,254,405,785,864,1100,1302,1557,1562,1649,1783,1786,1793,1827,1,2035,2047,1,1,2281,2284,1,2360,2366,2369
INC0030892,2016-05-23 18:07:00,0,1,254,453,785,999,1142,1322,1557,1567,1584,1783,1786,1793,1803,1,2035,2095,1,1,2281,2282,1,2360,2366,2369
INC0030893,2016-05-23 15:07:00,0,1,254,453,785,862,1100,1322,1557,1561,1579,1783,1786,1793,1803,1,2035,2047,1,1,2281,2282,1,2360,2365,2369
INC0030894,2016-05-23 15:07:00,0,1,254,1,785,865,1102,1322,1557,1561,1578,1783,1786,1794,1803,1,2037,2174,1,1,2281,2282,1,2362,2365,2369
INC0030895,2016-05-24 10:07:00,1,1,254,310,788,864,1090,1442,1557,1562,1649,1783,1786,1793,1807,1,2035,2070,1,1,2281,2283,1,2360,2366,2369
INC0030896,2016-05-24 11:07:00,1,1,254,310,785,864,1100,1309,1557,1559,1584,1783,1786,1793,1827,1,2035,2047,1,1,2281,2284,1,2360,2366,2369
INC0030897,2016-05-23 16:07:00,0,1,254,1,785,864,1142,1348,1557,1567,1582,1783,1786,1793,1814,1,2035,2095,1,1,2281,2282,1,2360,2365,2369
INC0030898,2016-05-23 16:07:00,1,1,254,1,808,899,1211,1403,1557,1562,1622,1783,1786,1793,1801,1,2035,2154,1,1,2281,2283,1,2360,2365,2369
INC0030899,2017-08-02 14:07:00,1,1,254,1,811,864,1123,1337,1557,1562,1586,1783,1786,1793,1808,1,2035,2067,1,1,2281,2284,1,2360,2367,2369
INC0030900,2016-05-23 15:07:00,0,1,254,453,785,867,1164,1322,1557,1562,1649,1783,1786,1793,1803,1,2035,2105,1,1,2281,2282,1,2360,2365,2369
INC0030901,2016-05-23 15:07:00,0,1,254,453,785,866,1164,1322,1557,1561,1649,1783,1786,1793,1803,1,2035,2105,1,1,2281,2282,1,2360,2365,2369
INC0030903,2016-05-24 11:07:00,0,1,254,526,785,864,1100,1348,1557,1561,1649,1783,1786,1793,1814,1,2035,2047,1,1,2281,2282,1,2360,2366,2369
INC0030905,2016-05-23 16:07:00,0,1,254,310,785,902,1164,1304,1557,1562,1649,1783,1786,1793,1798,1,2035,2105,1,1,2281,2282,1,2360,2365,2369
INC0030906,2016-05-30 09:52:00,1,1,254,380,785,881,1100,1321,1557,1562,1579,1782,1785,1793,1809,1,2035,2047,1,1,2281,2287,1,2360,2367,2369
INC0030907,2016-05-23 16:07:00,0,1,254,526,785,864,1164,1348,1557,1562,1649,1783,1786,1793,1814,1,2035,2105,1,1,2281,2282,1,2360,2365,2369
INC0030908,2016-05-23 16:07:00,1,1,254,452,785,865,1102,1304,1557,1561,1578,1783,1786,1793,1798,1,2035,2174,1,1,2281,2283,1,2360,2366,2369
INC0030909,2016-05-28 14:07:00,1,1,254,310,786,867,1136,1403,1557,1567,1586,1783,1786,1793,1800,1,2035,2039,1,1,2281,2284,1,2360,2367,2369
INC0030910,2016-05-24 10:07:00,1,1,254,310,815,867,1131,1403,1557,1562,1649,1783,1786,1793,1798,1,2035,2137,1,1,2281,2285,1,2360,2366,2369
INC0030911,2016-05-28 09:07:00,0,1,254,260,787,864,1177,1311,1557,1562,1649,1783,1786,1793,1799,1,2035,2133,1,1,2281,2282,1,2360,2365,2369
INC0030912,2016-05-23 16:07:00,0,1,254,310,785,866,1164,1403,1557,1561,1649,1783,1786,1793,1798,1,2035,2105,1,1,2281,2282,1,2360,2365,2369
INC0030914,2016-05-23 17:07:00,1,1,254,310,808,866,1211,1322,1557,1562,1649,1783,1786,1793,1803,1,2035,2154,1,1,2281,2283,1,2360,2365,2369
INC0030916,2016-05-23 18:07:00,1,1,254,1,823,932,1182,1403,1557,1565,1582,1783,1786,1793,1818,1,2035,2139,1,1,2281,2284,1,2360,2366,2369
INC0030917,2016-05-23 17:07:00,1,1,254,357,810,865,1121,1321,1557,1562,1660,1783,1786,1793,1809,1,2036,2065,1,1,2281,2283,1,2361,2366,2369
INC0030918,2016-05-24 15:07:00,1,1,254,474,808,867,1132,1322,1557,1562,1584,1783,1786,1793,1803,1,2035,2077,1,1,2281,2283,1,2360,2366,2369
INC0030919,2016-05-23 16:07:00,0,1,254,453,785,867,1100,1322,1557,1561,1579,1783,1786,1793,1803,1,2035,2047,1,1,2281,2282,1,2360,2365,2369
INC0030920,2016-05-30 10:07:00,0,224,254,610,797,864,1163,1302,1557,1562,1579,1783,1786,1795,1827,2022,2038,2120,1,1,2281,2282,1,2361,2367,2369
INC0030922,2016-05-24 11:07:00,0,1,254,556,820,862,1144,1396,1557,1562,1649,1783,1786,1793,1800,1,2035,2093,1,1,2281,2282,1,2360,2366,2369
INC0030923,2016-05-23 18:07:00,1,1,254,415,821,864,1175,1418,1557,1562,1649,1783,1786,1793,1818,1,2035,2131,1,1,2281,2283,1,2360,2366,2369
INC0030924,2016-05-31 18:32:00,1,1,254,726,795,887,1095,1302,1557,1570,1649,1782,1785,1793,1827,1,2035,2040,1,1,2281,2285,1,2360,2367,2369
INC0030927,2016-05-23 16:07:00,0,1,254,310,785,864,1137,1458,1557,1562,1586,1783,1786,1793,1803,1,2035,2086,1,1,2281,2282,1,2360,2365,2369
INC0030928,2016-05-24 12:07:00,0,1,254,260,787,913,1177,1311,1557,1562,1579,1783,1786,1793,1799,1,2035,2133,1,1,2281,2282,1,2360,2366,2369
INC0030929,2016-10-31 10:00:00,1,1,254,1,785,866,1164,1423,1557,1562,1578,1783,1786,1793,1812,1,2035,2105,1,1,2281,2287,1,2360,2367,2369
INC0030931,2016-05-23 17:07:00,0,1,254,310,785,867,1164,1315,1557,1561,1649,1783,1786,1793,1804,1,2035,2105,1,1,2281,2282,1,2360,2365,2369
INC0030932,2016-05-24 11:07:00,0,1,254,310,785,872,1100,1403,1557,1562,1649,1783,1786,1793,1800,1,2035,2047,1,1,2281,2282,1,2360,2366,2369
INC0030933,2016-05-23 17:07:00,0,1,254,1,785,866,1117,1385,1557,1561,1582,1783,1786,1793,1809,1,2035,2068,1,1,2281,2282,1,2360,2365,2369
INC0030934,2016-05-29 15:07:00,1,1,254,474,785,932,1100,1322,1557,1562,1579,1783,1786,1793,1803,1,2035,2047,1,1,2281,2284,1,2360,2366,2369
INC0030935,2016-05-23 17:07:00,0,1,254,559,785,867,1100,1311,1557,1561,1579,1783,1786,1793,1809,1,2035,2047,1,1,2281,2282,1,2360,2365,2369
INC0030936,2016-08-06 14:18:00,1,1,254,310,800,866,1161,1403,1557,1562,1649,1782,1785,1793,1806,1,2035,2116,1,1,2281,2283,1,2360,2367,2369
INC0030938,2016-05-23 17:07:00,0,1,254,559,785,864,1164,1311,1557,1561,1649,1783,1786,1793,1809,1,2035,2105,1,1,2281,2282,1,2360,2365,2369
INC0030939,2016-05-23 17:07:00,0,1,254,453,785,930,1137,1322,1557,1561,1586,1783,1786,1793,1803,1,2035,2086,1,1,2281,2282,1,2360,2365,2369
INC0030943,2016-05-31 15:03:00,1,1,254,310,785,866,1142,1339,1556,1567,1578,1782,1788,1793,1827,1,2035,1,1,1,2281,2284,1,2360,2367,2369
INC0030945,2016-05-29 15:07:00,1,1,254,310,800,866,1112,1403,1557,1562,1586,1783,1786,1793,1799,1,2035,2058,1,1,2281,2285,1,2360,2367,2369
INC0030946,2016-07-27 11:39:00,0,1,254,1,830,884,1159,1353,1557,1565,1649,1782,1785,1793,1818,1,2035,2114,1,1,2281,2282,1,2360,2367,2369
INC0030947,2016-05-25 10:10:00,1,1,254,310,830,884,1159,1353,1557,1562,1578,1783,1786,1793,1818,1,2035,2114,1,1,2281,2285,1,2360,2366,2369
INC0030948,2016-05-24 20:07:00,1,1,254,492,785,869,1231,1311,1557,1562,1584,1783,1786,1793,1799,1,2035,2208,1,1,2281,2284,1,2360,2366,2369
INC0030949,2016-05-24 09:07:00,0,1,254,1,785,867,1142,1403,1557,1567,1649,1783,1786,1793,1809,1,2035,2095,1,1,2281,2282,1,2360,2366,2369
INC0030950,2016-05-23 18:07:00,0,1,254,310,807,937,1110,1389,1557,1565,1649,1783,1786,1793,1818,1,2035,2135,1,1,2281,2282,1,2360,2365,2369
INC0030951,2016-07-22 15:58:00,1,1,254,1,801,952,1269,1337,1556,1561,1611,1782,1787,1793,1808,1,2035,2245,1,1,2281,2286,1,2360,2367,2369
INC0030954,2016-05-23 18:07:00,0,1,254,534,785,864,1164,1315,1557,1562,1649,1783,1786,1793,1804,1,2035,2105,1,1,2281,2282,1,2360,2365,2369
INC0030956,2016-05-23 17:07:00,0,1,254,526,785,864,1164,1348,1557,1562,1649,1783,1786,1793,1814,1,2035,2105,1,1,2281,2282,1,2360,2365,2369
INC0030957,2016-05-23 17:07:00,0,1,254,1,785,866,1117,1456,1557,1561,1582,1783,1786,1793,1804,1,2035,2068,1,1,2281,2282,1,2360,2365,2369
INC0030958,2016-05-24 15:07:00,1,1,254,562,808,864,1132,1322,1557,1562,1649,1783,1786,1793,1803,1,2035,2077,1,1,2281,2285,1,2360,2367,2369
INC0030961,2016-05-23 17:10:00,0,1,254,1,785,875,1164,1315,1557,1561,1649,1783,1786,1793,1804,1,2035,2105,1,1,2281,2282,1,2360,2365,2369
INC0030962,2016-05-25 15:07:00,1,1,254,310,802,864,1104,1403,1557,1562,1649,1783,1786,1793,1800,1,2035,2054,1,1,2281,2283,1,2360,2365,2369
INC0030964,2016-05-25 17:07:00,0,1,254,310,800,866,1128,1403,1557,1562,1649,1783,1786,1793,1816,1,2035,2074,1,1,2281,2282,1,2360,2366,2369
INC0030965,2016-05-24 16:07:00,1,1,254,474,808,932,1132,1322,1557,1562,1649,1783,1786,1793,1803,1,2035,2077,1,1,2281,2283,1,2360,2365,2369
INC0030967,2016-05-29 15:07:00,1,1,254,310,794,865,1265,1403,1557,1562,1701,1783,1786,1793,1833,1,2035,2239,1,1,2281,2283,1,2360,2366,2369
INC0030968,2016-05-25 14:10:00,0,1,254,310,787,864,1089,1311,1557,1558,1649,1783,1786,1793,1799,1,2035,2042,1,1,2281,2282,1,2360,2365,2369
INC0030971,2016-05-23 18:07:00,0,1,254,1,785,867,1117,1321,1557,1561,1582,1783,1786,1793,1809,1,2035,2068,1,1,2281,2282,1,2360,2365,2369
INC0030975,2016-05-25 11:07:00,1,225,254,310,792,899,1243,1418,1557,1562,1690,1783,1786,1795,1818,1,2038,2210,1,1,2281,2284,1,2361,2366,2369
INC0030976,2016-05-25 09:07:00,1,1,254,310,797,865,1122,1302,1557,1,1649,1783,1786,1793,1827,1,2035,2182,1,1,2281,2284,1,2360,2367,2369
INC0030977,2016-07-06 12:07:00,1,1,254,310,840,865,1174,1471,1557,1565,1649,1783,1786,1793,1818,1,2035,2130,1,1,2281,2283,1,2360,2367,2369
INC0030978,2016-05-24 15:07:00,1,1,254,537,813,865,1208,1442,1557,1561,1582,1783,1786,1793,1807,1,2035,2165,1,1,2281,2283,1,2360,2365,2369
INC0030979,2016-05-24 09:07:00,0,1,254,310,785,874,1100,1321,1557,1562,1644,1783,1786,1793,1809,1,2035,2047,1,1,2281,2282,1,2360,2365,2369
INC0030980,2016-05-25 11:07:00,0,1,254,310,801,867,1196,1356,1557,1562,1649,1783,1786,1793,1817,1,2035,2153,1,1,2281,2282,1,2360,2366,2369
INC0030982,2016-09-21 10:10:00,0,1,254,1,831,990,1090,1403,1556,1562,1582,1782,1790,1793,1816,1,2035,2070,1,1,2281,2282,1,2360,2367,2369
INC0030983,2016-05-23 18:07:00,0,1,254,402,785,866,1164,1311,1557,1562,1649,1783,1786,1793,1799,1,2035,2105,1,1,2281,2282,1,2360,2365,2369
INC0030984,2016-09-26 14:00:00,0,1,254,532,831,865,1090,1470,1557,1562,1582,1783,1786,1793,1816,1,2035,2070,1,1,2281,2282,1,2360,2367,2369
INC0030985,2016-05-23 18:10:00,0,1,254,310,785,971,1117,1403,1556,1562,1582,1783,1786,1793,1800,1,2035,2068,1,1,2281,2282,1,2360,2364,2369
INC0030986,2016-05-30 17:07:00,1,1,254,492,800,866,1128,1311,1557,1562,1649,1783,1786,1793,1799,1,2035,2074,1,1,2281,2286,1,2360,2367,2369
INC0030987,2016-06-18 11:00:00,1,226,254,1,797,864,1172,1322,1557,1562,1695,1783,1786,1795,1803,2023,2038,2125,1,1,2281,2284,1,2361,2367,2369
INC0030988,2016-05-23 19:07:00,0,1,254,453,785,865,1164,1322,1557,1562,1649,1783,1786,1793,1803,1,2035,2105,1,1,2281,2282,1,2360,2365,2369
INC0030990,2016-05-23 19:07:00,0,1,254,1,785,862,1127,1403,1557,1567,1598,1783,1786,1793,1798,1,2035,2073,1,1,2281,2282,1,2360,2365,2369
INC0030991,2016-05-24 13:07:00,0,1,254,570,811,864,1123,1320,1557,1561,1656,1783,1786,1793,1808,1,2035,2067,1,1,2281,2282,1,2360,2365,2369
INC0030992,2016-05-29 15:07:00,1,1,254,310,785,864,1100,1403,1557,1562,1656,1783,1786,1793,1833,1,2035,2047,1,1,2281,2286,1,2360,2367,2369
INC0030994,2016-05-23 19:07:00,0,1,254,310,785,866,1117,1322,1556,1567,1582,1783,1786,1793,1803,1,2035,2068,1,1,2281,2282,1,2360,2364,2369
INC0030995,2016-05-23 19:10:00,0,1,254,1,785,866,1127,1403,1557,1567,1598,1783,1786,1793,1798,1,2035,2073,1,1,2281,2282,1,2360,2365,2369
INC0030996,2016-05-23 20:07:00,0,1,254,310,785,864,1231,1403,1557,1562,1656,1783,1786,1793,1806,1,2035,2208,1,1,2281,2282,1,2360,2365,2369
INC0030997,2016-05-23 20:07:00,0,1,254,310,785,868,1117,1311,1557,1562,1598,1783,1786,1793,1806,1,2035,2068,1,1,2281,2282,1,2360,2365,2369
INC0030998,2016-05-24 16:07:00,0,1,254,310,807,881,1195,1389,1557,1562,1656,1783,1786,1793,1818,1,2035,2152,1,1,2281,2282,1,2360,2366,2369
INC0030999,2016-05-24 16:07:00,1,227,254,310,842,874,1247,1389,1557,1562,1582,1783,1786,1795,1818,1,2038,2150,1,1,2281,2283,1,2361,2367,2369
INC0031000,2016-05-24 17:07:00,1,1,254,310,807,1052,1195,1389,1557,1562,1598,1783,1786,1793,1818,1,2035,2152,1,1,2281,2283,1,2360,2366,2369
INC0031002,2016-05-24 16:07:00,0,1,254,301,807,864,1195,1389,1557,1562,1598,1783,1786,1793,1818,1,2035,2152,1,1,2281,2282,1,2360,2366,2369
INC0031003,2016-05-28 09:07:00,1,1,254,310,807,864,1195,1389,1557,1562,1656,1783,1786,1793,1818,1,2035,2152,1,1,2281,2283,1,2360,2367,2369
INC0031004,2016-05-24 16:07:00,0,1,254,1,807,862,1195,1389,1557,1562,1598,1783,1786,1793,1818,1,2035,2152,1,1,2281,2282,1,2360,2367,2369
INC0031005,2016-05-24 19:07:00,1,1,254,310,785,866,1117,1322,1557,1562,1656,1783,1786,1793,1818,1,2035,2068,1,1,2281,2284,1,2360,2366,2369
INC0031006,2016-05-23 22:07:00,0,1,254,278,785,866,1117,1321,1556,1567,1582,1783,1786,1793,1809,1,2035,2068,1,1,2281,2282,1,2360,2364,2369
INC0031007,2016-12-21 15:00:00,1,1,254,1,791,1018,1240,1322,1557,1565,1617,1783,1786,1793,1818,1,2035,2207,1,1,2281,2284,1,2360,2367,2369
INC0031011,2016-05-28 09:07:00,0,1,254,1,807,866,1195,1389,1557,1562,1598,1783,1786,1793,1818,1,2035,2152,1,1,2281,2282,1,2360,2367,2369
INC0031013,2016-05-29 19:07:00,1,1,254,310,795,969,1095,1303,1557,1570,1582,1783,1786,1793,1797,1,2035,2040,1,1,2281,2283,1,2360,2366,2369
INC0031014,2016-05-24 09:07:00,1,1,254,1,804,864,1136,1403,1557,1567,1656,1783,1786,1795,1830,1,2036,2103,1,1,2281,2284,1,2360,2367,2369
INC0031016,2016-05-24 00:07:00,1,1,254,1,804,864,1136,1387,1557,1567,1598,1783,1786,1793,1830,1,2035,2103,1,1,2281,2285,1,2360,2367,2369
INC0031017,2016-05-23 23:07:00,0,1,254,310,785,864,1117,1321,1556,1567,1582,1783,1786,1793,1809,1,2035,2068,1,1,2281,2282,1,2360,2364,2369
INC0031018,2016-05-24 23:07:00,1,1,254,266,784,864,1167,1324,1557,1562,1656,1783,1786,1793,1827,1,2035,2122,1,1,2281,2283,1,2360,2366,2369
INC0031019,2016-05-24 01:07:00,1,1,254,1,804,884,1136,1403,1557,1567,1598,1783,1786,1793,1830,1,2035,2103,1,1,2281,2283,1,2360,2366,2369
INC0031020,2016-12-06 12:07:00,1,1,254,1,785,884,1100,1329,1557,1562,1598,1783,1786,1793,1810,1,2035,2047,1,1,2281,2289,1,2360,2367,2369
INC0031021,2016-05-24 00:07:00,1,1,254,1,804,862,1136,1403,1557,1567,1582,1783,1786,1795,1830,1,2036,2103,1,1,2281,2284,1,2360,2366,2369
INC0031022,2016-05-24 00:10:00,1,1,254,310,785,867,1246,1403,1557,1561,1691,1783,1786,1793,1808,1,2035,2212,1,1,2281,2283,1,2360,2366,2369
INC0031023,2016-05-24 09:07:00,0,1,254,310,785,864,1100,1403,1557,1562,1691,1783,1786,1793,1804,1,2035,2047,1,1,2281,2282,1,2360,2366,2369
INC0031024,2016-05-24 13:07:00,1,1,254,1,811,864,1123,1403,1557,1562,1681,1783,1786,1793,1808,1,2035,2067,1,1,2281,2283,1,2360,2366,2369
INC0031026,2016-05-24 01:07:00,0,1,254,310,785,864,1108,1322,1556,1561,1576,1783,1786,1793,1818,1,2035,2189,1,1,2281,2282,1,2360,2364,2369
INC0031027,2016-05-24 01:07:00,0,1,254,310,785,884,1145,1403,1557,1567,1597,1783,1786,1793,1804,1,2035,2096,1,1,2281,2282,1,2360,2365,2369
INC0031028,2016-05-24 01:07:00,0,1,254,453,785,864,1124,1322,1557,1567,1616,1783,1786,1793,1803,1,2035,2069,1,1,2281,2282,1,2360,2365,2369
INC0031029,2016-05-24 02:07:00,0,1,254,310,785,864,1246,1322,1557,1561,1691,1783,1786,1793,1818,1,2035,2212,1,1,2281,2282,1,2360,2365,2369
INC0031030,2016-05-25 06:07:00,1,1,254,310,785,1071,1220,1403,1557,1562,1681,1783,1786,1793,1799,1,2035,2178,1,1,2281,2283,1,2360,2366,2369
INC0031032,2016-05-28 17:07:00,1,228,254,568,801,867,1196,1476,1557,1561,1681,1783,1786,1795,1817,1,2038,2153,1,1,2281,2283,1,2361,2367,2369
INC0031033,2016-05-25 01:07:00,1,1,254,1,785,907,1108,1304,1557,1561,1576,1783,1786,1793,1798,1,2035,2189,1,1,2281,2284,1,2360,2366,2369
INC0031034,2016-05-24 05:07:00,0,1,254,310,785,862,1145,1321,1557,1567,1597,1783,1786,1793,1809,1,2035,2096,1,1,2281,2282,1,2360,2365,2369
INC0031035,2016-05-24 05:07:00,0,1,254,1,785,862,1108,1315,1557,1561,1576,1783,1786,1793,1804,1,2035,2189,1,1,2281,2282,1,2360,2365,2369
INC0031036,2016-05-31 08:45:00,1,1,254,310,785,862,1142,1403,1556,1566,1681,1782,1788,1793,1818,1,2035,1,1,1,2281,2283,1,2360,2367,2369
INC0031037,2016-05-24 15:07:00,0,1,254,610,797,864,1150,1302,1557,1562,1597,1783,1786,1793,1827,1,2035,2101,1,1,2281,2282,1,2360,2366,2369
INC0031039,2016-05-24 10:07:00,1,1,254,1,786,867,1096,1387,1557,1558,1649,1783,1786,1793,1830,1,2035,2048,1,1,2281,2283,1,2360,2366,2369
INC0031040,2016-05-24 09:07:00,0,1,254,310,785,864,1100,1403,1557,1562,1649,1783,1786,1793,1809,1,2035,2047,1,1,2281,2282,1,2360,2365,2369
INC0031042,2016-05-28 12:07:00,1,1,254,286,794,864,1265,1354,1557,1562,1650,1783,1786,1793,1797,1,2035,2239,1,1,2281,2283,1,2360,2366,2369
INC0031043,2016-05-24 07:07:00,0,1,254,310,785,862,1137,1403,1557,1561,1586,1783,1786,1793,1800,1,2035,2086,1,1,2281,2282,1,2360,2365,2369
INC0031046,2016-05-29 10:07:00,1,1,254,310,785,867,1142,1476,1557,1567,1649,1783,1786,1793,1817,1,2036,2095,1,1,2281,2283,1,2361,2367,2369
INC0031047,2016-05-28 16:07:00,0,1,254,568,794,864,1265,1476,1557,1562,1586,1783,1786,1793,1817,1,2035,2239,1,1,2281,2282,1,2360,2366,2369
INC0031049,2016-05-29 16:07:00,1,1,254,452,785,867,1100,1334,1557,1562,1586,1783,1786,1793,1798,1,2035,2047,1,1,2281,2285,1,2360,2367,2369
INC0031051,2016-05-24 08:07:00,0,1,254,534,785,903,1164,1315,1557,1567,1649,1783,1786,1793,1804,1,2035,2105,1,1,2281,2282,1,2360,2365,2369
INC0031052,2016-05-24 09:07:00,0,1,254,310,789,862,1091,1378,1557,1562,1649,1783,1786,1793,1806,1,2035,2043,1,1,2281,2282,1,2360,2366,2369
INC0031053,2016-05-24 14:07:00,0,1,254,317,786,867,1235,1416,1557,1562,1649,1783,1786,1793,1799,1,2035,2201,1,1,2281,2282,1,2360,2366,2369
INC0031055,2016-05-24 08:10:00,0,1,254,453,785,866,1180,1322,1556,1562,1650,1783,1786,1793,1803,1,2035,2138,1,1,2281,2282,1,2360,2364,2369
INC0031056,2016-05-24 09:07:00,0,1,254,452,785,867,1137,1304,1557,1562,1586,1783,1786,1793,1798,1,2035,2086,1,1,2281,2282,1,2360,2365,2369
INC0031057,2016-05-24 15:07:00,1,1,254,310,834,864,1168,1403,1557,1562,1649,1783,1786,1793,1817,1,2035,2123,1,1,2281,2283,1,2360,2365,2369
INC0031058,2016-05-24 12:07:00,0,1,254,1,786,867,1235,1403,1557,1562,1650,1783,1786,1793,1806,1,2035,2201,1,1,2281,2282,1,2360,2366,2369
INC0031059,2016-05-24 11:07:00,1,1,254,310,789,862,1094,1403,1557,1567,1586,1783,1786,1793,1809,1,2035,2046,1,1,2281,2283,1,2360,2366,2369
INC0031060,2016-12-06 12:07:00,1,1,254,310,819,864,1189,1403,1557,1562,1578,1783,1786,1794,1800,1,2037,2090,1,1,2281,2284,1,2362,2367,2369
