DEM,GOP,MedianIncome,MigraRate,BirthRate,DeathRate,BachelorRate
6573.0,23523.0,60559.0,-20.2,13.9,9.1,22.7
115.0,1116.0,45332.0,-12.5,13.3,11.7,16.6
2535.0,11115.0,60621.0,8.1,11.0,9.4,32.1
719.0,3437.0,54588.0,-13.4,10.0,11.5,21.7
2926.0,10266.0,53027.0,2.5,11.0,10.8,30.0
644.0,3409.0,72198.0,-12.0,11.8,6.1,25.2
3233.0,12153.0,74546.0,-17.9,14.0,6.8,22.0
7313.0,3920.0,84118.0,-0.5,11.0,4.2,57.4
1202.0,6154.0,64713.0,-11.3,14.3,6.9,15.4
532.0,2911.0,49533.0,-15.2,10.8,9.4,21.5
294.0,2898.0,56582.0,1.4,10.5,9.6,19.2
,,,,,,17.9
,,,,,,19.4
,,,,,,23.7
,,,,,,17.6
,,,,,,19.8
,,,,,,18.1
,,,,,,22.8
,,,,,,14.0
,,,,,,19.9
,,,,,,18.3
,,,,,,28.6
,,,,,,26.0
,,,,,,30.6
,,,,,,20.6
,,,,,,21.7
,,,,,,31.5
,,,,,,19.4
,,,,,,22.9
,,,,,,18.9
,,,,,,15.1
,,,,,,23.5
,,,,,,21.5
,,,,,,11.3
,,,,,,16.8
,,,,,,15.5
,,,,,,30.3
,,,,,,23.5
,,,,,,12.5
,,,,,,15.8
,,,,,,19.9
,,,,,,23.0
,,,,,,45.6
,,,,,,34.2
,,,,,,24.8
,,,,,,22.3
,,,,,,22.8
,,,,,,22.2
,,,,,,17.5
,,,,,,25.5
,,,,,,19.2
,,,,,,15.2
,,,,,,18.1
,,,,,,14.0
,,,,,,20.8
,,,,,,14.3
,,,,,,19.5
,,,,,,22.1
,,,,,,9.9
,,,,,,18.0
,,,,,,25.1
,,,,,,18.8
,,,,,,16.9
,,,,,,19.1
,,,,,,16.5
,,,,,,16.3
,,,,,,15.8
,,,,,,22.4
,,,,,,26.6
,,,,,,18.4
,,,,,,23.3
,,,,,,21.2
,,,,,,19.6
,,,,,,17.9
,,,,,,23.4
,,,,,,36.2
,,,,,,19.9
,,,,,,18.3
,,,,,,24.1
,,,,,,30.0
,,,,,,25.6
,,,,,,34.6
,,,,,,18.1
,,,,,,21.0
,,,,,,20.7
,,,,,,20.6
,,,,,,20.1
,,,,,,18.6
,,,,,,24.6
